APP,VSZ(GB),RSS(GB)
607,0.01,0.00
607,6.60,1.87
607,6.60,1.91
607,6.60,2.18
607,6.60,4.29
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,4.86
607,6.60,5.46
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
607,6.60,6.57
