APP,VSZ(GB),RSS(GB)
657,0.01,0.00
657,6.50,1.70
657,6.50,3.30
657,6.50,4.87
657,6.50,6.33
657,12.99,7.25
657,12.99,8.02
657,12.99,9.61
657,12.99,11.23
657,12.99,12.87
657,12.99,12.98
657,12.99,12.98
657,12.99,12.98
657,12.99,12.98
657,14.99,13.81
657,14.99,14.83
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,13.39
657,14.99,14.11
657,14.99,14.83
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,13.31
657,14.99,14.03
657,14.99,14.74
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,14.99,14.98
657,13.48,13.20
657,13.48,13.46
657,13.48,13.46
657,13.42,13.15
657,13.42,13.17
657,13.42,13.09
657,13.42,13.17
657,13.34,13.09
657,13.42,13.15
657,13.42,13.17
657,13.42,13.07
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.30,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.42,13.07
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.42,13.09
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.10
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.09
657,13.42,13.17
657,13.42,13.17
657,13.42,13.16
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.12
657,13.42,13.17
657,13.34,13.09
657,13.42,13.16
657,13.42,13.17
657,13.42,13.10
657,13.42,13.17
657,13.34,13.09
657,13.42,13.15
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.42,13.07
657,13.42,13.17
657,13.42,13.17
657,13.42,13.15
657,13.42,13.17
657,13.42,13.08
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.17
657,13.42,13.09
657,13.42,13.17
657,13.42,13.17
657,13.42,13.15
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.11
657,13.42,13.17
657,13.34,13.09
657,13.42,13.15
657,13.42,13.17
657,13.42,13.06
657,13.42,13.17
657,13.42,13.17
657,13.42,13.12
657,13.42,13.17
657,13.34,13.09
657,13.42,13.16
657,13.42,13.17
657,13.42,13.10
657,13.42,13.17
657,13.38,13.13
657,13.42,13.15
657,13.42,13.17
657,13.42,13.06
657,13.42,13.17
657,13.42,13.17
657,13.42,13.13
657,13.42,13.17
657,13.34,13.09
657,13.42,13.17
657,13.42,13.17
657,13.42,13.13
657,13.42,13.17
657,13.42,13.06
657,13.42,13.17
657,13.42,13.17
657,13.42,13.13
657,13.42,13.17
657,13.42,13.08
657,13.42,13.17
657,13.42,13.17
657,13.42,13.15
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.12
657,13.42,13.17
657,13.34,13.09
657,13.42,13.16
657,13.42,13.17
657,13.42,13.06
657,13.42,13.17
657,13.42,13.17
657,13.42,13.14
657,13.42,13.17
657,13.34,13.09
657,13.42,13.17
657,13.42,13.17
657,13.42,13.10
657,13.42,13.17
657,13.34,13.09
657,13.42,13.15
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.13
657,13.42,13.17
657,13.30,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.13
657,13.42,13.17
657,13.42,13.05
657,13.42,13.17
657,13.42,13.17
657,13.42,13.15
657,13.42,13.17
657,13.42,13.08
657,13.42,13.17
657,13.42,13.17
657,13.42,13.16
657,13.42,13.17
657,13.42,13.08
657,13.42,13.17
