APP,VSZ(GB),RSS(GB)
620,0.01,0.00
620,0.16,0.14
620,0.18,0.17
620,0.19,0.17
620,0.20,0.18
620,0.20,0.19
620,0.20,0.19
620,0.20,0.19
620,0.20,0.19
620,0.20,0.19
620,0.20,0.19
620,0.20,0.19
620,0.21,0.19
620,0.21,0.20
620,0.21,0.20
620,0.22,0.20
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.22,0.21
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.23,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.22
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.24,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.23
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
620,0.25,0.24
