APP,VSZ(GB),RSS(GB)
641,0.01,0.00
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.02,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.01
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
641,0.03,0.02
