APP,VSZ(GB),RSS(GB)
644,0.01,0.00
644,0.30,0.10
644,0.33,0.22
644,0.55,0.35
644,0.59,0.49
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.53
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.54
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.60,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
644,0.61,0.55
