APP,VSZ(GB),RSS(GB)
638,0.01,0.00
638,1.84,1.02
638,3.22,1.50
638,3.22,1.61
638,3.22,1.72
638,3.22,1.83
638,3.22,1.95
638,3.22,2.07
638,3.22,2.19
638,3.22,2.30
638,3.22,2.42
638,3.22,2.54
638,3.22,2.66
638,3.22,2.78
638,3.22,2.90
638,3.16,1.68
638,1.59,1.37
638,1.59,1.37
638,1.59,1.37
638,1.59,1.37
638,1.59,1.37
638,1.60,1.37
638,1.60,1.37
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,1.60,1.38
638,4.33,2.09
638,4.33,2.75
638,4.33,2.75
638,4.33,2.75
638,4.33,2.75
638,4.33,2.75
638,4.33,2.75
638,4.33,2.75
638,5.70,4.11
638,5.70,4.11
638,5.70,4.11
638,5.70,4.11
638,5.70,4.11
638,5.70,4.11
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,7.07,5.48
638,4.33,2.75
638,4.33,2.75
638,4.33,2.76
638,4.33,2.77
638,4.33,2.77
638,4.33,2.78
638,4.33,2.78
638,4.33,2.79
638,4.33,2.80
638,4.33,2.80
638,4.33,2.81
638,4.33,2.82
638,4.33,2.82
638,4.33,2.83
638,4.33,2.84
638,4.33,2.84
638,4.33,2.85
638,4.33,2.86
638,4.33,2.86
638,4.33,2.87
638,4.33,2.88
638,4.33,2.88
638,4.33,2.89
638,4.33,2.90
638,4.33,2.90
638,4.33,2.91
638,4.33,2.92
638,4.33,2.92
638,4.33,2.93
638,4.33,2.94
638,4.33,2.94
638,4.33,2.95
638,4.33,2.96
638,4.33,2.96
638,4.33,2.97
638,4.33,2.98
638,4.33,2.98
638,4.33,2.99
638,4.33,2.99
638,4.33,3.00
638,4.33,3.01
638,4.33,3.01
638,4.33,3.02
638,4.33,3.03
638,4.33,3.03
638,4.33,3.04
638,4.33,3.05
638,4.33,3.05
638,4.33,3.06
638,4.33,3.07
638,4.33,3.07
638,4.33,3.08
638,4.33,3.09
638,4.33,3.09
