APP,VSZ(GB),RSS(GB)
600,0.01,0.00
600,0.18,0.16
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.20,0.18
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.19
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.21,0.20
600,0.01,0.00
600,0.08,0.07
600,0.08,0.07
600,0.08,0.07
600,0.09,0.08
600,0.09,0.08
600,0.09,0.08
600,0.10,0.09
600,0.10,0.09
600,0.11,0.09
600,0.11,0.10
600,0.11,0.10
